year,month,ozone 8hr max,daily aqi,avg_tmax,avg_daily_prcp,visitors
2021,5,0.0547833333333333,57.36666666666667,76.52173913043478,0.010434782608695651,348006
2021,6,0.0540862068965517,57.32758620689656,89.27777777777777,0.0005555555555555556,429980
2021,7,0.0636721311475409,79.19672131147541,94.9,0.013000000000000001,509874
2021,8,0.0672903225806451,91.58064516129032,91.19354838709677,0.03064516129032258,432038
2021,9,0.0618771929824561,75.29824561403508,87.20833333333333,0.0,356030
2021,10,0.050375,52.770833333333336,63.92307692307692,0.27807692307692305,284611
2021,11,0.0393666666666666,36.46666666666667,61.333333333333336,0.04,185213
2021,12,0.0417666666666666,38.7,44.064516129032256,0.27266666666666667,129273
2022,1,0.0453225806451612,42.064516129032256,51.0,0.000967741935483871,137057
2022,2,0.0473928571428571,43.92857142857143,55.25,0.0017857142857142859,170196
2022,3,0.0455806451612903,42.29032258064516,61.12903225806452,0.04129032258064516,192634
2022,4,0.0492931034482758,47.05172413793103,62.142857142857146,0.13642857142857143,285601
2023,1,0.0427419354838709,39.70967741935484,,0.47833333333333333,107256
2023,2,0.0448928571428571,41.71428571428572,48.666666666666664,0.31,107012
2023,3,0.0456129032258064,42.32258064516129,47.904761904761905,0.728095238095238,25005
2023,4,0.0476734693877551,44.40816326530612,60.05263157894737,0.012105263157894737,205802
2023,7,0.053016129032258,54.516129032258064,,0.0,580357
2023,8,0.0533833333333333,55.31666666666667,86.41379310344827,0.039,593378
2023,9,0.0464745762711864,43.69491525423729,77.04545454545455,0.068,559464
2023,10,0.0433166666666666,40.28333333333333,,0.0,488566
2023,11,0.043,39.86666666666667,59.869565217391305,0.12066666666666666,252249
